Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
275,Nidan Laboratories And Healthcare Ltd.,NIDAN,Healthcare,Hospital & Healthcare Services,18.49
276,Zenith Health Care Ltd.,ZENITHHE,Healthcare,Pharmaceuticals & Drugs,16.61
277,Norris Medicines Ltd.,NORRIS,Healthcare,Pharmaceuticals & Drugs,15.9
278,Desh Rakshak Aushdhalaya Ltd.,DESHRAK,Healthcare,Pharmaceuticals & Drugs,15.33
279,Shamrock Industrial Company Ltd.,SHAMROIN,Healthcare,Pharmaceuticals & Drugs,14.09
280,Starsource Multitrade Ltd.,STARSOURCE,Healthcare,Pharmaceuticals & Drugs,13.47
281,Global Longlife Hospital and Research Ltd.,GLHRL,Healthcare,Hospital & Healthcare Services,12.64
282,Saroja Pharma Industries India Ltd.,SAROJA,Healthcare,Pharmaceuticals & Drugs,12.64
283,Ortin Global Ltd.,ORTINGLOBE,Healthcare,Pharmaceuticals & Drugs,12.42
284,Unjha Formulations Ltd.,UNJHAFOR,Healthcare,Pharmaceuticals & Drugs,12.34
285,Kobo Biotech Ltd.,KOBO,Healthcare,Pharmaceuticals & Drugs,12.22
286,Emmessar Biotech & Nutrition Ltd.,EMMESSA,Healthcare,Pharmaceuticals & Drugs,11.83
287,Beryl Drugs Ltd.,BERLDRG,Healthcare,Pharmaceuticals & Drugs,11.64
288,Dhanvantri Jeevan Rekha Ltd.,ZDHJERK,Healthcare,Hospital & Healthcare Services,11.47
289,Dolphin Medical Services Ltd.,DOLPHMED,Healthcare,Hospital & Healthcare Services,11.31
290,Broach Lifecare Hospital Ltd.,BROACH,Healthcare,Hospital & Healthcare Services,11.05
291,Family Care Hospitals Ltd.,FAMILYCARE,Healthcare,Hospital & Healthcare Services,10.32
292,Looks Health Services Ltd.,LOOKS,Healthcare,Hospital & Healthcare Services,9.51
293,Clinitech Laboratory Ltd.,CTLLAB,Healthcare,Hospital & Healthcare Services,9.13
294,Adline Chem Lab Ltd.,ADLINE,Healthcare,Pharmaceuticals & Drugs,7.62
295,Hindustan Bio Sciences Ltd.,HINDBIO,Healthcare,Pharmaceuticals & Drugs,7.1
296,Ganga Pharmaceuticals Ltd.,GANGAPHARM,Healthcare,Pharmaceuticals & Drugs,7.09
297,Brawn Biotech Ltd.,BRAWN,Healthcare,Pharmaceuticals & Drugs,6.09
298,Decipher Labs Ltd.,DECIPHER,Healthcare,Pharmaceuticals & Drugs,6.06
299,Dr Lalchandani Labs Ltd.,DLCL,Healthcare,Hospital & Healthcare Services,5.52
300,Gian Life Care Ltd.,GIANLIFE,Healthcare,Hospital & Healthcare Services,4.89
301,MPS Pharmaa Ltd.,ADVIKLA,Healthcare,Pharmaceuticals & Drugs,3.8
302,Transpact Enterprises Ltd.,TRANSPACT,Healthcare,Medical Equipment/Supplies/Accessories,3.67
303,Boston Commerce Ltd.,BOSTON,Healthcare,Medical Equipment/Supplies/Accessories,3.14
304,Cresanto Global Ltd.,CRESANTO,Healthcare,Pharmaceuticals & Drugs,2.19
305,Murae Organisor Ltd. - (Rights Entitlements (REs)),MURAE-RE1,Healthcare,Pharmaceuticals & Drugs,0.0
306,Rajnish Wellness Ltd. - (Rights Entitlements (REs)),RAJNI-RE,Healthcare,Pharmaceuticals & Drugs,0.0
307,Kilitch Drugs (India) Ltd. - (Rights Entitlements (REs)),KILITC-RE,Healthcare,Pharmaceuticals & Drugs,0.0
308,Valiant Laboratories Ltd. - (Rights Entitlements (REs)),VALIANT-RE,Healthcare,Pharmaceuticals & Drugs,0.0
309,Vineet Laboratories Ltd. - (Rights Entitlements (REs)),VINEET-RE,Healthcare,Pharmaceuticals & Drugs,0.0
310,Dr Lalchandani Labs Ltd. - (Rights Entitlements (REs)),DLCL-RE,Healthcare,Hospital & Healthcare Services,0.0
311,Healthcare Global Enterprises Ltd. - (Rights Entitlements (REs)),HCG-RE,Healthcare,Hospital & Healthcare Services,0.0
