Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
271,Zinema Media & Entertainment Ltd.,ZINEMA,Chemicals,Chemicals,12.09
272,Link Pharma Chem Ltd.,LINKPH,Chemicals,Chemicals,11.22
273,CJ Gelatine Products Ltd.,CJGEL,Chemicals,Chemicals,10.83
274,Sreechem Resins Ltd.,SRECR,Chemicals,Chemicals,10.31
275,Saptak Chem And Business Ltd.,SCBL,Chemicals,Fertilizers,10.11
276,Lime Chemicals Ltd.,LIMECHM,Chemicals,Chemicals,9.76
277,Phyto Chem (India) Ltd.,PHYTO,Chemicals,Pesticides & Agrochemicals,8.47
278,Indo Euro Indchem Ltd.,INDOEURO,Chemicals,Chemicals,8.06
279,Rite Zone Chemcon India Ltd.,RITEZONE,Chemicals,Chemicals,7.72
280,Vellora Impact Ltd.,VELLORA,Chemicals,Dyes & Pigments,6.71
281,Saianand Commercial Ltd.,SAICOM,Chemicals,Chemicals,5.0
282,MP Agro Industries Ltd.,MPAGI,Chemicals,Fertilizers,4.64
283,Revati Media Ltd.,REVAMEDIA,Chemicals,Chemicals,3.66
284,Indo Gulf Industries Ltd.,IGLFXPL-B,Chemicals,Chemicals,2.85
285,Omkar Speciality Chemicals Ltd.,OMKARCHEM,Chemicals,Chemicals,0.37
286,Garodia Chemicals Ltd.,GARODCH,Chemicals,Chemicals,0.28
287,Ushanti Colour Chem Ltd. - RE,UCL-RE,Chemicals,Chemicals,0.0
288,Asian Petroproducts And Exports Ltd. - (Rights Entitlements (REs)),ASIANP-RE,Chemicals,Chemicals,0.0
289,Sikko Industries Ltd. - (Rights Entitlements),SIKKO-RE,Chemicals,Pesticides & Agrochemicals,0.0
290,UPL Ltd. - (Partly Paid-up Equity Shares),UPLPP1,Chemicals,Pesticides & Agrochemicals,0.0
291,Camlin Fine Sciences Ltd. - (Rights Entitlements (REs)),CAMLIN-RE,Chemicals,Chemicals,0.0
292,Vipul Organics Ltd. - (Rights Entitlements (REs)),VIPUL-RE,Chemicals,Dyes & Pigments,0.0
293,Indra Industries Ltd. - (Rights Entitlements (REs)),INDRA-RE,Chemicals,Fertilizers,0.0
294,Astec Lifesciences Ltd. - (Rights Entitlements (REs)),ASTEC-RE,Chemicals,Pesticides & Agrochemicals,0.0
295,Sunshield Chemicals Ltd. - (Rights Entitlements (REs)),SUNSHI-RE,Chemicals,Chemicals,0.0
296,NACL Industries Ltd. - (Rights Entitlements (REs)),NACL-RE,Chemicals,Pesticides & Agrochemicals,0.0
297,Yug Decor Ltd. - ( Rights Entitlements (REs) ),YUG-RE1,Chemicals,Chemicals,0.0
298,Sadhana Nitro Chem Ltd. - (Rights Entitlements (REs1)),SADHNA-RE,Chemicals,Chemicals,0.0
299,Bluegod Entertainment Ltd. - (Rights Entitlements (REs)),BLUGOD-RE,Chemicals,Fertilizers,0.0
