Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
464,Dynamic Portfolio Management & Services Ltd.,DYNAMICP,Finance,Finance - NBFC,18.39
465,Gallops Enterprises Ltd.,GALLOPENT,Finance,Finance - NBFC,18.27
466,Rapid Investments Ltd.,RAPIDIN,Finance,Finance - NBFC,18.17
467,Cil Securities Ltd.,CILSEC,Finance,Finance - NBFC,18.0
468,Abirami Financial Services (India) Ltd.,ABIRAFN,Finance,Finance - NBFC,17.98
469,Premier Capital Services Ltd.,PREMCAP,Finance,Finance - NBFC,17.97
470,Global Capital Markets Ltd.,GLOBALCA,Finance,Finance - NBFC,17.92
471,Onesource Industries And Ventures Ltd.,OIVL        ,Finance,Finance - Others,17.84
472,Step Two Corporation Ltd.,STEP2COR,Finance,Finance - NBFC,17.7
473,Gilada Finance & Investments Ltd.,GILADAFINS,Finance,Finance - NBFC,17.58
474,Vedant Asset Ltd.,VEDANTASSET,Finance,Finance - Asset Management,17.57
475,Prism Finance Ltd.,PRISMFN,Finance,Finance - NBFC,17.55
476,Darjeeling Industriies Ltd.,DARJEELING,Finance,Finance - Investment,17.34
477,Pro CLB Global Ltd.,PROCLB,Finance,Finance - Investment,17.3
478,Easun Capital Markets Ltd.,EASUN,Finance,Finance - NBFC,17.15
479,Ranjit Securities Ltd.,RANJITSE,Finance,Finance - NBFC,17.13
480,Maruti Global Industries Ltd.,MGIL,Finance,Finance - Investment,17.05
481,Ontic Finserve Ltd.,ONTIC,Finance,Finance - Others,17.01
482,Manraj Housing Finance Ltd.,MANRAJH,Finance,Finance - Housing,17.0
483,Kapil Raj Finance Ltd.,KAPILRAJ,Finance,Finance - NBFC,16.96
484,Frontier Capital Ltd.,FRONTCAP,Finance,Finance - NBFC,16.39
485,Gujarat Lease Financing Ltd.,GLFL,Finance,Finance - NBFC,16.28
486,Bombay Talkies Ltd.,BOMTALKIES,Finance,Finance - NBFC,16.2
487,Beryl Securities Ltd.,BERYLSE,Finance,Finance - NBFC,16.11
488,Comfort Commotrade Ltd.,COMCL,Finance,Finance - Stock Broking,16.1
489,Yash Management & Satellite Ltd.,YASHMGM,Finance,Finance - Investment,15.95
490,Bharat Bhushan Finance & Commodity Brokers Ltd.,BHARAT,Finance,Finance - Investment,15.76
491,Gajanan Securities Services Ltd.,GAJANANSEC,Finance,Finance - Stock Broking,15.68
492,GSL Securities Ltd.,GSLSEC,Finance,Finance - NBFC,15.64
493,Mid East Portfolio Management Ltd.,MIDEASTP,Finance,Finance - Investment,15.56
494,NDA Securities Ltd.,NDASEC,Finance,Finance - Stock Broking,15.53
495,Kinetic Trust Ltd.,KINETRU,Finance,Finance - NBFC,15.43
496,Shree Securities Ltd.,SHREESEC,Finance,Finance - Investment,15.16
497,Golechha Global Finance Ltd.,GOLECHA,Finance,Finance - NBFC,15.15
498,KBS India Ltd.,KBSINDIA,Finance,Finance - Stock Broking,14.83
499,Market Creators Ltd.,MKTCREAT,Finance,Finance - Investment,14.74
500,Moongipa Capital Finance Ltd.,MONGIPA,Finance,Finance - NBFC,14.65
501,Indergiri Finance Ltd.,INDERGR,Finance,Finance - NBFC,14.63
502,NEIL Industries Ltd.,NEIL,Finance,Finance - NBFC,14.63
503,Sarvottam Finvest Ltd.,SARVOTTAM,Finance,Finance - NBFC,14.62
504,Citi Port Financial Services Ltd.,CITIPOR,Finance,Finance - NBFC,14.57
505,Daulat Securities Ltd.,DAULAT,Finance,Finance - Stock Broking,14.5
506,Stellar Capital Services Ltd.,STELLAR,Finance,Finance - NBFC,14.23
507,Shrydus Industries Ltd.,SHRYDUS,Finance,Finance - Investment,14.18
508,Mehta Integrated Finance Ltd.,MEHIF,Finance,Finance - Investment,14.12
509,Franklin Leasing And Finance Ltd.,FRANKLIN,Finance,Finance - NBFC,14.06
510,SRG Fingrow Finance Ltd.,SRGFFL,Finance,Finance - NBFC,13.98
511,Karnavati Finance Ltd.,KARNAVATI,Finance,Finance - NBFC,13.97
512,FGP Ltd.,FGP,Finance,Finance - NBFC,13.81
513,Clio Infotech Ltd.,CLIOINFO,Finance,Finance - Investment,13.77
